Timestamp,Makine_Calisma,Insan_Toplam_Calisma,Tespit_Edilen_Insan_Sayisi,Insan_Kirma,Insan_Tasima,Insan_Kirma_Tespit,Insan_Tasima_Tespit,108_Durumu,106_Durumu,Insan_Durumu
16894,True,False,0.0,False,False,False,True,-1,1,-1
16895,True,False,1.0,False,False,False,True,-1,1,-1
16896,True,False,1.0,False,False,False,True,-1,1,-1
16897,True,False,1.0,False,False,False,True,-1,1,-1
16898,True,False,1.0,False,False,False,True,-1,1,-1
16899,True,False,1.0,False,False,False,True,-1,1,-1
16900,True,False,2.0,False,False,False,True,-1,1,-1
16901,True,False,1.0,False,False,False,True,-1,1,-1
16902,True,False,1.0,False,False,False,True,-1,1,-1
16903,True,False,0.0,False,False,False,True,-1,1,-1
16904,True,False,1.0,False,False,True,True,0,1,0
16905,True,False,1.0,False,False,False,True,-1,1,-1
16906,True,False,1.0,False,False,True,True,0,1,0
16907,True,False,1.0,False,False,True,True,0,1,0
16908,True,False,1.0,False,False,True,True,0,1,0
16909,True,False,2.0,False,False,True,True,0,1,0
16910,True,False,1.0,False,False,True,True,0,1,0
16911,True,False,2.0,False,False,True,True,0,1,0
16912,True,False,1.0,False,False,True,True,0,1,0
16913,True,False,1.0,False,False,True,True,0,1,0
16914,True,False,2.0,False,False,True,True,0,1,0
16915,True,False,2.0,False,False,True,True,0,1,0
16916,True,False,2.0,False,False,True,True,0,1,0
16917,True,False,3.0,False,False,True,True,0,1,0
16918,True,False,2.0,False,False,True,True,0,1,0
16919,True,False,2.0,False,False,True,True,0,1,0
16920,True,False,2.0,False,False,True,True,0,1,0
16921,True,False,1.0,False,False,True,False,0,-1,0
16922,True,False,1.0,False,False,True,False,0,-1,0
16923,True,False,1.0,False,False,True,False,0,-1,0
16924,True,False,1.0,False,False,True,False,0,-1,0
16925,True,False,1.0,False,False,True,False,0,-1,0
16926,True,False,1.0,False,False,True,False,0,-1,0
16927,True,False,1.0,False,False,True,False,0,-1,0
16928,True,False,1.0,False,False,True,False,0,-1,0
16929,True,False,1.0,False,False,True,False,0,-1,0
16930,True,False,1.0,False,False,True,False,0,-1,0
16931,True,False,1.0,False,False,True,False,0,-1,0
16932,True,False,1.0,False,False,True,False,0,-1,0
16933,True,False,1.0,False,False,True,False,0,-1,0
16934,True,False,1.0,False,False,True,False,0,-1,0
16935,True,False,1.0,False,False,True,False,0,-1,0
16936,True,False,1.0,False,False,True,False,0,-1,0
16937,True,False,1.0,False,False,True,False,0,-1,0
16938,True,False,1.0,False,False,True,False,0,-1,0
16939,True,False,1.0,False,False,True,False,0,-1,0
16940,True,False,1.0,False,False,True,False,0,-1,0
16941,True,False,1.0,False,False,True,False,0,-1,0
16942,True,False,1.0,False,False,True,False,0,-1,0
16943,True,False,1.0,False,False,True,False,0,-1,0
16944,True,False,1.0,False,False,True,False,0,-1,0
16945,True,False,1.0,False,False,True,False,0,-1,0
16946,True,False,1.0,False,False,True,False,0,-1,0
16947,True,False,1.0,False,False,True,False,0,-1,0
16948,True,False,1.0,False,False,True,False,0,-1,0
16949,True,False,1.0,False,False,True,False,0,-1,0
16950,True,False,1.0,False,False,True,False,0,-1,0
16951,True,False,1.0,False,False,True,False,0,-1,0
16952,True,False,1.0,False,False,True,False,0,-1,0
16953,True,False,1.0,False,False,True,False,0,-1,0
16954,True,False,1.0,False,False,True,False,0,-1,0
16955,True,False,1.0,False,False,True,False,0,-1,0
16956,True,False,1.0,False,False,True,False,0,-1,0
16957,True,True,1.0,True,False,True,False,1,-1,1
16958,True,False,1.0,False,False,True,False,0,-1,0
16959,True,True,1.0,True,False,True,False,1,-1,1
16960,True,True,1.0,True,False,True,False,1,-1,1
16961,True,True,2.0,True,False,True,True,1,1,2
16962,True,True,1.0,True,False,True,False,1,-1,1
16963,True,True,1.0,True,False,True,True,1,1,2
16964,True,True,1.0,True,False,True,True,1,1,2
16965,True,True,1.0,True,False,True,True,1,1,2
16966,True,True,1.0,True,False,True,True,1,1,2
16967,True,True,1.0,True,False,True,True,1,1,2
16968,True,True,1.0,True,False,True,True,1,1,2
16969,True,True,1.0,True,False,True,True,1,1,2
16970,True,True,1.0,True,False,True,True,1,1,2
16971,True,True,1.0,True,False,True,True,1,1,2
16972,True,True,1.0,True,False,True,True,1,1,2
16973,True,True,1.0,True,False,True,True,1,1,2
16974,True,True,1.0,True,False,True,True,1,1,2
16975,True,True,1.0,True,False,True,True,1,1,2
16976,True,True,2.0,True,False,True,True,1,1,2
16977,True,True,2.0,True,False,True,True,1,1,2
16978,True,True,2.0,True,False,True,True,1,1,2
16979,True,True,1.0,True,False,True,True,1,1,2
16980,True,True,1.0,True,False,True,True,1,1,2
16981,True,True,1.0,True,False,True,True,1,1,2
16982,True,True,1.0,True,False,True,True,1,1,2
16983,True,True,1.0,True,False,True,True,1,1,2
16984,True,True,1.0,True,False,True,True,1,1,2
